wd_id,osm_relid
http://www.wikidata.org/entity/Q1809636,303604
http://www.wikidata.org/entity/Q1809642,302667
http://www.wikidata.org/entity/Q1809660,362430
http://www.wikidata.org/entity/Q181056,326286
http://www.wikidata.org/entity/Q1810825,302661
http://www.wikidata.org/entity/Q1811039,302828
http://www.wikidata.org/entity/Q1811052,303644
http://www.wikidata.org/entity/Q1811064,303744
http://www.wikidata.org/entity/Q1811106,303652
http://www.wikidata.org/entity/Q1811142,303746
http://www.wikidata.org/entity/Q1811159,303631
http://www.wikidata.org/entity/Q1811171,297865
http://www.wikidata.org/entity/Q1811182,303587
http://www.wikidata.org/entity/Q1811192,185635
http://www.wikidata.org/entity/Q1811382,302638
http://www.wikidata.org/entity/Q1811500,362469
http://www.wikidata.org/entity/Q1811948,302538
http://www.wikidata.org/entity/Q1812846,301162
http://www.wikidata.org/entity/Q1812998,332819
http://www.wikidata.org/entity/Q1813001,332875
http://www.wikidata.org/entity/Q1813008,332865
http://www.wikidata.org/entity/Q1813066,314988
http://www.wikidata.org/entity/Q1814259,303836
http://www.wikidata.org/entity/Q1814259,6186248
http://www.wikidata.org/entity/Q1814454,297849
http://www.wikidata.org/entity/Q1814461,303663
http://www.wikidata.org/entity/Q1814491,297731
http://www.wikidata.org/entity/Q1814508,303790
http://www.wikidata.org/entity/Q1814514,185576
http://www.wikidata.org/entity/Q1814522,302545
http://www.wikidata.org/entity/Q1814531,301424
http://www.wikidata.org/entity/Q1815057,301458
http://www.wikidata.org/entity/Q1815210,302516
http://www.wikidata.org/entity/Q1815539,314977
http://www.wikidata.org/entity/Q1815617,296533
http://www.wikidata.org/entity/Q1815627,296547
http://www.wikidata.org/entity/Q1815639,296658
http://www.wikidata.org/entity/Q1815648,296566
http://www.wikidata.org/entity/Q1815669,296550
http://www.wikidata.org/entity/Q1815677,296560
http://www.wikidata.org/entity/Q1815686,296534
http://www.wikidata.org/entity/Q1815693,296749
http://www.wikidata.org/entity/Q1815704,296780
http://www.wikidata.org/entity/Q1815712,296555
http://www.wikidata.org/entity/Q1815721,296791
http://www.wikidata.org/entity/Q1815730,296517
http://www.wikidata.org/entity/Q1815756,296502
http://www.wikidata.org/entity/Q1815899,302610
http://www.wikidata.org/entity/Q1815907,298133
http://www.wikidata.org/entity/Q1815918,303773
http://www.wikidata.org/entity/Q1815927,301465
http://www.wikidata.org/entity/Q1815951,297910
http://www.wikidata.org/entity/Q1815958,298124
http://www.wikidata.org/entity/Q1815966,303785
http://www.wikidata.org/entity/Q1815979,301392
http://www.wikidata.org/entity/Q1816037,303788
http://www.wikidata.org/entity/Q1816046,301415
http://www.wikidata.org/entity/Q1816058,301330
http://www.wikidata.org/entity/Q1816070,301325
http://www.wikidata.org/entity/Q1816080,301375
http://www.wikidata.org/entity/Q1816094,303829
http://www.wikidata.org/entity/Q1816107,298489
http://www.wikidata.org/entity/Q1816118,301470
http://www.wikidata.org/entity/Q1816125,301428
http://www.wikidata.org/entity/Q1816133,301310
http://www.wikidata.org/entity/Q1816142,303843
http://www.wikidata.org/entity/Q1816157,301463
http://www.wikidata.org/entity/Q1816167,303793
http://www.wikidata.org/entity/Q1816177,303807
http://www.wikidata.org/entity/Q1816186,301476
http://www.wikidata.org/entity/Q1816194,298199
http://www.wikidata.org/entity/Q1816203,298115
http://www.wikidata.org/entity/Q1816212,301442
http://www.wikidata.org/entity/Q1816219,301445
http://www.wikidata.org/entity/Q1816227,301357
http://www.wikidata.org/entity/Q1816238,301447
http://www.wikidata.org/entity/Q1816248,303780
http://www.wikidata.org/entity/Q1816259,301275
http://www.wikidata.org/entity/Q1816274,303862
http://www.wikidata.org/entity/Q1816283,301478
http://www.wikidata.org/entity/Q1816295,301460
http://www.wikidata.org/entity/Q1816305,297959
http://www.wikidata.org/entity/Q1816370,332470
http://www.wikidata.org/entity/Q1816979,302551
http://www.wikidata.org/entity/Q1817181,298041
http://www.wikidata.org/entity/Q1821314,302575
http://www.wikidata.org/entity/Q1822575,296783
http://www.wikidata.org/entity/Q1822931,242759
http://www.wikidata.org/entity/Q1823871,332776
http://www.wikidata.org/entity/Q1824152,302586
http://www.wikidata.org/entity/Q1827121,301314
http://www.wikidata.org/entity/Q1828350,302488
http://www.wikidata.org/entity/Q1829476,301407
http://www.wikidata.org/entity/Q1829502,90140
http://www.wikidata.org/entity/Q1830118,297698
http://www.wikidata.org/entity/Q1833591,296669
http://www.wikidata.org/entity/Q1833985,332921
http://www.wikidata.org/entity/Q1835499,333702
http://www.wikidata.org/entity/Q1838960,302715
http://www.wikidata.org/entity/Q1839783,2696547
http://www.wikidata.org/entity/Q1841455,185559
http://www.wikidata.org/entity/Q1843416,301366
http://www.wikidata.org/entity/Q1843603,2217374
http://www.wikidata.org/entity/Q184403,297968
http://www.wikidata.org/entity/Q184409,298165
http://www.wikidata.org/entity/Q1844246,303680
http://www.wikidata.org/entity/Q1845017,301149
http://www.wikidata.org/entity/Q18464453,1757115
http://www.wikidata.org/entity/Q1846576,332836
http://www.wikidata.org/entity/Q18465812,1757120
http://www.wikidata.org/entity/Q18465913,2715904
http://www.wikidata.org/entity/Q18466046,3049501
http://www.wikidata.org/entity/Q18466127,1757119
http://www.wikidata.org/entity/Q18466184,3049440
http://www.wikidata.org/entity/Q18466645,3049350
http://www.wikidata.org/entity/Q1847056,301429
http://www.wikidata.org/entity/Q1847425,333674
http://www.wikidata.org/entity/Q18479100,1692132
http://www.wikidata.org/entity/Q1848362,302699
http://www.wikidata.org/entity/Q1848973,303885
http://www.wikidata.org/entity/Q1849689,303747
http://www.wikidata.org/entity/Q1851653,302834
http://www.wikidata.org/entity/Q1852062,303673
http://www.wikidata.org/entity/Q1852620,302730
http://www.wikidata.org/entity/Q1853146,302733
http://www.wikidata.org/entity/Q1854793,301176
http://www.wikidata.org/entity/Q1857645,303883
http://www.wikidata.org/entity/Q1857718,301174
http://www.wikidata.org/entity/Q1857809,333604
http://www.wikidata.org/entity/Q1863917,297791
http://www.wikidata.org/entity/Q1868533,185591
http://www.wikidata.org/entity/Q1869240,303605
http://www.wikidata.org/entity/Q1869664,333716
http://www.wikidata.org/entity/Q18697265,1692133
http://www.wikidata.org/entity/Q1870026,301443
http://www.wikidata.org/entity/Q1870479,303603
http://www.wikidata.org/entity/Q1871203,302788
http://www.wikidata.org/entity/Q1871362,325892
http://www.wikidata.org/entity/Q187160,242710
http://www.wikidata.org/entity/Q1871942,333620
http://www.wikidata.org/entity/Q1873577,332793
http://www.wikidata.org/entity/Q1875004,301466
http://www.wikidata.org/entity/Q1876128,332869
http://www.wikidata.org/entity/Q1878476,297643
http://www.wikidata.org/entity/Q1878529,302713
http://www.wikidata.org/entity/Q1879913,302838
http://www.wikidata.org/entity/Q1880531,185666
http://www.wikidata.org/entity/Q1880608,333633
http://www.wikidata.org/entity/Q1886395,332838
http://www.wikidata.org/entity/Q1887813,303696
http://www.wikidata.org/entity/Q188892,298156
http://www.wikidata.org/entity/Q188897,2709115
http://www.wikidata.org/entity/Q188901,298424
http://www.wikidata.org/entity/Q188905,314853
http://www.wikidata.org/entity/Q189043,2219094
http://www.wikidata.org/entity/Q1891475,333677
http://www.wikidata.org/entity/Q1892127,302863
http://www.wikidata.org/entity/Q1894372,302655
http://www.wikidata.org/entity/Q1895257,303740
http://www.wikidata.org/entity/Q1897689,301329
http://www.wikidata.org/entity/Q1899023,297686
http://www.wikidata.org/entity/Q1899080,185548
http://www.wikidata.org/entity/Q1899910,302850
http://www.wikidata.org/entity/Q1900852,302465
http://www.wikidata.org/entity/Q1901157,185580
http://www.wikidata.org/entity/Q1904786,332967
http://www.wikidata.org/entity/Q1906206,315083
http://www.wikidata.org/entity/Q1907408,362376
http://www.wikidata.org/entity/Q1907710,332930
http://www.wikidata.org/entity/Q1909011,332801
http://www.wikidata.org/entity/Q1911145,303688
http://www.wikidata.org/entity/Q1913711,302493
http://www.wikidata.org/entity/Q1915115,332824
http://www.wikidata.org/entity/Q191642,298019
http://www.wikidata.org/entity/Q191652,298086
http://www.wikidata.org/entity/Q1916653,303641
http://www.wikidata.org/entity/Q1919029,332870
http://www.wikidata.org/entity/Q1920318,333733
http://www.wikidata.org/entity/Q1920600,302555
http://www.wikidata.org/entity/Q1920821,301166
http://www.wikidata.org/entity/Q1921322,301387
http://www.wikidata.org/entity/Q192146,2731077
http://www.wikidata.org/entity/Q1921800,325859
http://www.wikidata.org/entity/Q192181,298344
http://www.wikidata.org/entity/Q1921992,185583
http://www.wikidata.org/entity/Q192387,297756
http://www.wikidata.org/entity/Q1924294,302746
http://www.wikidata.org/entity/Q1929327,303921
http://www.wikidata.org/entity/Q193016,301462
http://www.wikidata.org/entity/Q193019,314769
http://www.wikidata.org/entity/Q193021,2220782
http://www.wikidata.org/entity/Q193350,334603
http://www.wikidata.org/entity/Q1933647,302794
http://www.wikidata.org/entity/Q1934329,302824
http://www.wikidata.org/entity/Q1935495,362143
http://www.wikidata.org/entity/Q1935648,302771
http://www.wikidata.org/entity/Q1935660,302717
http://www.wikidata.org/entity/Q1935674,302830
http://www.wikidata.org/entity/Q1935687,302748
http://www.wikidata.org/entity/Q1935702,302786
http://www.wikidata.org/entity/Q1935710,296772
http://www.wikidata.org/entity/Q1935712,302860
http://www.wikidata.org/entity/Q1935791,302649
http://www.wikidata.org/entity/Q1935805,302714
http://www.wikidata.org/entity/Q1935819,302683
http://www.wikidata.org/entity/Q1936263,302857
http://www.wikidata.org/entity/Q1936273,302646
http://www.wikidata.org/entity/Q1936286,302813
http://www.wikidata.org/entity/Q1936298,302675
http://www.wikidata.org/entity/Q1936312,302845
http://www.wikidata.org/entity/Q1937304,301397
http://www.wikidata.org/entity/Q1937308,302734
http://www.wikidata.org/entity/Q1937319,302686
http://www.wikidata.org/entity/Q1937333,302829
http://www.wikidata.org/entity/Q1937344,302651
http://www.wikidata.org/entity/Q1937384,302744
http://www.wikidata.org/entity/Q1938748,302719
http://www.wikidata.org/entity/Q1938757,302668
http://www.wikidata.org/entity/Q1938765,302674
http://www.wikidata.org/entity/Q1938789,302855
http://www.wikidata.org/entity/Q1938802,302782
http://www.wikidata.org/entity/Q1938815,302817
http://www.wikidata.org/entity/Q1938832,302681
http://www.wikidata.org/entity/Q1938844,302825
http://www.wikidata.org/entity/Q1938857,302704
http://www.wikidata.org/entity/Q1938871,302765
http://www.wikidata.org/entity/Q1938883,302792
http://www.wikidata.org/entity/Q1938896,302659
http://www.wikidata.org/entity/Q1938905,302648
http://www.wikidata.org/entity/Q1938919,302707
http://www.wikidata.org/entity/Q1938932,302706
http://www.wikidata.org/entity/Q1938945,302690
http://www.wikidata.org/entity/Q1938964,302753
http://www.wikidata.org/entity/Q1938976,302721
http://www.wikidata.org/entity/Q1939222,302526
http://www.wikidata.org/entity/Q1939306,362162
http://www.wikidata.org/entity/Q1940449,302764
http://www.wikidata.org/entity/Q1940465,302842
http://www.wikidata.org/entity/Q1940480,302697
http://www.wikidata.org/entity/Q1940505,302770
http://www.wikidata.org/entity/Q1940520,302732
http://www.wikidata.org/entity/Q1940535,302725
http://www.wikidata.org/entity/Q1940548,302815
http://www.wikidata.org/entity/Q1940564,302761
http://www.wikidata.org/entity/Q1941164,302854
http://www.wikidata.org/entity/Q1941672,332965
http://www.wikidata.org/entity/Q194286,242739
http://www.wikidata.org/entity/Q1943081,302837
http://www.wikidata.org/entity/Q194325,242574
http://www.wikidata.org/entity/Q194328,314875
http://www.wikidata.org/entity/Q194332,298415
http://www.wikidata.org/entity/Q194338,297986
http://www.wikidata.org/entity/Q194343,362294
http://www.wikidata.org/entity/Q194357,242309
http://www.wikidata.org/entity/Q194362,242340
http://www.wikidata.org/entity/Q194374,242352
http://www.wikidata.org/entity/Q194389,242298
http://www.wikidata.org/entity/Q194423,242414
http://www.wikidata.org/entity/Q1945041,302484
http://www.wikidata.org/entity/Q194507,242614
http://www.wikidata.org/entity/Q1946795,362291
http://www.wikidata.org/entity/Q1947031,90136
http://www.wikidata.org/entity/Q1947813,332982
http://www.wikidata.org/entity/Q1948373,336748
http://www.wikidata.org/entity/Q1948966,297911
http://www.wikidata.org/entity/Q1948975,298207
http://www.wikidata.org/entity/Q1950470,242384
http://www.wikidata.org/entity/Q195200,242627
http://www.wikidata.org/entity/Q1954847,301107
http://www.wikidata.org/entity/Q1955261,303837
http://www.wikidata.org/entity/Q1957192,332789
http://www.wikidata.org/entity/Q1957216,332787
http://www.wikidata.org/entity/Q1962737,301274
http://www.wikidata.org/entity/Q1963649,302581
http://www.wikidata.org/entity/Q1964406,303683
http://www.wikidata.org/entity/Q1964938,297539
http://www.wikidata.org/entity/Q1966370,302502
http://www.wikidata.org/entity/Q1966384,301459
http://www.wikidata.org/entity/Q1966520,333730
http://www.wikidata.org/entity/Q1966758,297790
http://www.wikidata.org/entity/Q1966884,332844
http://www.wikidata.org/entity/Q1967081,297681
http://www.wikidata.org/entity/Q1967407,185620
http://www.wikidata.org/entity/Q1967899,332969
http://www.wikidata.org/entity/Q1969397,302645
http://www.wikidata.org/entity/Q1970369,314965
http://www.wikidata.org/entity/Q1970827,301189
http://www.wikidata.org/entity/Q1972297,297864
http://www.wikidata.org/entity/Q1973538,301448
http://www.wikidata.org/entity/Q1975881,185595
http://www.wikidata.org/entity/Q1975957,303916
http://www.wikidata.org/entity/Q1977122,302650
http://www.wikidata.org/entity/Q1977528,332812
http://www.wikidata.org/entity/Q1977781,332800
http://www.wikidata.org/entity/Q1979460,301402
http://www.wikidata.org/entity/Q1979610,302752
http://www.wikidata.org/entity/Q1981008,302808
http://www.wikidata.org/entity/Q1982819,1842888
http://www.wikidata.org/entity/Q1982827,1842988
http://www.wikidata.org/entity/Q1982959,1831573
http://www.wikidata.org/entity/Q1983181,2219086
http://www.wikidata.org/entity/Q1983626,302527
http://www.wikidata.org/entity/Q1984524,302682
http://www.wikidata.org/entity/Q1984590,362309
http://www.wikidata.org/entity/Q1984853,302525
http://www.wikidata.org/entity/Q1985082,1838530
http://www.wikidata.org/entity/Q1985148,297552
http://www.wikidata.org/entity/Q1987363,302790
http://www.wikidata.org/entity/Q1987808,303616
http://www.wikidata.org/entity/Q1988205,333693
http://www.wikidata.org/entity/Q1988300,297519
http://www.wikidata.org/entity/Q1989884,301122
http://www.wikidata.org/entity/Q1989895,314728
http://www.wikidata.org/entity/Q1990477,185649
http://www.wikidata.org/entity/Q1991021,297839
http://www.wikidata.org/entity/Q1991293,301469
http://www.wikidata.org/entity/Q1991909,302805
http://www.wikidata.org/entity/Q1991944,303645
http://www.wikidata.org/entity/Q1992575,297568
http://www.wikidata.org/entity/Q1993771,302504
http://www.wikidata.org/entity/Q1993877,303593
http://www.wikidata.org/entity/Q1994826,298520
http://www.wikidata.org/entity/Q1994833,326258
http://www.wikidata.org/entity/Q1994845,331476
http://www.wikidata.org/entity/Q1994852,1828126
http://www.wikidata.org/entity/Q1994858,296581
http://www.wikidata.org/entity/Q1995037,297618
http://www.wikidata.org/entity/Q1996363,242707
http://www.wikidata.org/entity/Q1998462,301434
http://www.wikidata.org/entity/Q1998473,314610
http://www.wikidata.org/entity/Q1998947,297743
http://www.wikidata.org/entity/Q1998957,1834956
http://www.wikidata.org/entity/Q1998967,303865
http://www.wikidata.org/entity/Q1998976,301311
http://www.wikidata.org/entity/Q1999321,301379
http://www.wikidata.org/entity/Q1999691,362465
http://www.wikidata.org/entity/Q1999718,303912
http://www.wikidata.org/entity/Q1999780,301285
http://www.wikidata.org/entity/Q1999799,302865
http://www.wikidata.org/entity/Q1999934,302636
http://www.wikidata.org/entity/Q2000133,303592
http://www.wikidata.org/entity/Q2002138,301102
http://www.wikidata.org/entity/Q2003321,332821
http://www.wikidata.org/entity/Q2003671,297703
http://www.wikidata.org/entity/Q2003681,297534
http://www.wikidata.org/entity/Q2003690,297478
http://www.wikidata.org/entity/Q2003693,297825
http://www.wikidata.org/entity/Q2003701,297626
http://www.wikidata.org/entity/Q2003711,297613
http://www.wikidata.org/entity/Q2003719,297634
http://www.wikidata.org/entity/Q2003729,297740
http://www.wikidata.org/entity/Q2003741,297657
http://www.wikidata.org/entity/Q2003747,297716
http://www.wikidata.org/entity/Q2003753,297784
http://www.wikidata.org/entity/Q2003762,297624
http://www.wikidata.org/entity/Q2003774,297625
http://www.wikidata.org/entity/Q2003784,297584
http://www.wikidata.org/entity/Q2003794,297843
http://www.wikidata.org/entity/Q2003795,185597
http://www.wikidata.org/entity/Q2003802,297662
http://www.wikidata.org/entity/Q2003811,297551
http://www.wikidata.org/entity/Q2003820,297840
http://www.wikidata.org/entity/Q2003833,297687
http://www.wikidata.org/entity/Q2004065,297854
http://www.wikidata.org/entity/Q2004082,297603
http://www.wikidata.org/entity/Q2004093,297522
http://www.wikidata.org/entity/Q2004101,297701
http://www.wikidata.org/entity/Q2004112,297772
http://www.wikidata.org/entity/Q2004121,297848
http://www.wikidata.org/entity/Q2004131,297799
http://www.wikidata.org/entity/Q2004142,297833
http://www.wikidata.org/entity/Q2004153,297637
http://www.wikidata.org/entity/Q2004160,297769
http://www.wikidata.org/entity/Q2004218,297531
http://www.wikidata.org/entity/Q2004227,297789
http://www.wikidata.org/entity/Q2004234,297746
http://www.wikidata.org/entity/Q2004241,297650
http://www.wikidata.org/entity/Q2004248,297836
http://www.wikidata.org/entity/Q2004256,297529
http://www.wikidata.org/entity/Q2004390,297542
http://www.wikidata.org/entity/Q2004395,297651
http://www.wikidata.org/entity/Q2004402,297823
http://www.wikidata.org/entity/Q2004428,297562
http://www.wikidata.org/entity/Q2004440,297811
http://www.wikidata.org/entity/Q2004451,297777
http://www.wikidata.org/entity/Q2004462,297507
http://www.wikidata.org/entity/Q2004472,297543
http://www.wikidata.org/entity/Q2004481,297591
http://www.wikidata.org/entity/Q2004489,297516
http://www.wikidata.org/entity/Q2004500,297594
http://www.wikidata.org/entity/Q2004523,297666
http://www.wikidata.org/entity/Q2004535,297632
http://www.wikidata.org/entity/Q2004546,297744
http://www.wikidata.org/entity/Q2004555,297550
http://www.wikidata.org/entity/Q2004566,297628
http://www.wikidata.org/entity/Q2004576,297608
http://www.wikidata.org/entity/Q2004588,297559
http://www.wikidata.org/entity/Q2004599,297692
http://www.wikidata.org/entity/Q2005059,297821
http://www.wikidata.org/entity/Q2005069,297645
http://www.wikidata.org/entity/Q2005080,297523
http://www.wikidata.org/entity/Q2005109,297812
http://www.wikidata.org/entity/Q2005130,297487
http://www.wikidata.org/entity/Q2005140,297592
http://www.wikidata.org/entity/Q2005152,297498
http://www.wikidata.org/entity/Q2005159,297818
http://www.wikidata.org/entity/Q2005169,297598
http://www.wikidata.org/entity/Q2005178,297863
http://www.wikidata.org/entity/Q2005187,297513
http://www.wikidata.org/entity/Q2005216,297606
http://www.wikidata.org/entity/Q2005227,297629
http://www.wikidata.org/entity/Q2005476,297635
http://www.wikidata.org/entity/Q2005483,297726
http://www.wikidata.org/entity/Q2005491,297580
http://www.wikidata.org/entity/Q2005540,302787
http://www.wikidata.org/entity/Q20059232,1757117
http://www.wikidata.org/entity/Q2006072,301308
http://www.wikidata.org/entity/Q2006392,297680
http://www.wikidata.org/entity/Q2006399,297669
http://www.wikidata.org/entity/Q2006406,297805
http://www.wikidata.org/entity/Q2006415,297689
http://www.wikidata.org/entity/Q2006425,297795
http://www.wikidata.org/entity/Q2006435,297672
http://www.wikidata.org/entity/Q2006930,297755
http://www.wikidata.org/entity/Q2006981,242687
http://www.wikidata.org/entity/Q2006999,302616
http://www.wikidata.org/entity/Q2007339,297602
http://www.wikidata.org/entity/Q2007353,297500
http://www.wikidata.org/entity/Q2007362,297721
http://www.wikidata.org/entity/Q2007378,297759
http://www.wikidata.org/entity/Q2007391,297792
http://www.wikidata.org/entity/Q2007405,297501
http://www.wikidata.org/entity/Q2007427,297655
http://www.wikidata.org/entity/Q2007441,297495
http://www.wikidata.org/entity/Q2007454,297803
http://www.wikidata.org/entity/Q2007550,242385
http://www.wikidata.org/entity/Q2007563,297566
http://www.wikidata.org/entity/Q2007572,297661
http://www.wikidata.org/entity/Q2007583,297549
http://www.wikidata.org/entity/Q2007594,297538
http://www.wikidata.org/entity/Q2007630,297851
http://www.wikidata.org/entity/Q2007640,297545
http://www.wikidata.org/entity/Q2007649,297832
http://www.wikidata.org/entity/Q2007657,242350
http://www.wikidata.org/entity/Q2007679,315017
http://www.wikidata.org/entity/Q2007701,314775
http://www.wikidata.org/entity/Q2007711,242382
http://www.wikidata.org/entity/Q2007720,242721
http://www.wikidata.org/entity/Q2007743,242532
http://www.wikidata.org/entity/Q2007752,315124
http://www.wikidata.org/entity/Q2007765,242670
http://www.wikidata.org/entity/Q2007785,315160
http://www.wikidata.org/entity/Q2007792,242419
http://www.wikidata.org/entity/Q2007799,242525
http://www.wikidata.org/entity/Q2007816,314586
http://www.wikidata.org/entity/Q2007965,333624
http://www.wikidata.org/entity/Q2008008,242772
http://www.wikidata.org/entity/Q2008013,332980
http://www.wikidata.org/entity/Q2008016,314678
http://www.wikidata.org/entity/Q2008030,315066
http://www.wikidata.org/entity/Q2008042,314920
http://www.wikidata.org/entity/Q2008056,301132
http://www.wikidata.org/entity/Q2008068,242569
http://www.wikidata.org/entity/Q2008079,242543
http://www.wikidata.org/entity/Q2008084,301112
http://www.wikidata.org/entity/Q2008095,301093
http://www.wikidata.org/entity/Q2008125,185673
http://www.wikidata.org/entity/Q2008139,185672
http://www.wikidata.org/entity/Q2008149,301085
http://www.wikidata.org/entity/Q2008167,185601
http://www.wikidata.org/entity/Q2008213,185561
http://www.wikidata.org/entity/Q2008226,185607
http://www.wikidata.org/entity/Q2008237,185605
http://www.wikidata.org/entity/Q2008249,185617
http://www.wikidata.org/entity/Q2008261,185565
http://www.wikidata.org/entity/Q2008271,185615
http://www.wikidata.org/entity/Q2008277,185629
http://www.wikidata.org/entity/Q2008293,185619
http://www.wikidata.org/entity/Q2008301,185549
http://www.wikidata.org/entity/Q2008317,185650
http://www.wikidata.org/entity/Q2008324,301264
http://www.wikidata.org/entity/Q2008337,185627
http://www.wikidata.org/entity/Q2008351,301343
http://www.wikidata.org/entity/Q2008358,301386
http://www.wikidata.org/entity/Q2008367,301286
http://www.wikidata.org/entity/Q2008376,301370
http://www.wikidata.org/entity/Q2008384,301368
http://www.wikidata.org/entity/Q2008401,185589
http://www.wikidata.org/entity/Q2008410,185563
http://www.wikidata.org/entity/Q2008417,185555
http://www.wikidata.org/entity/Q2008429,185603
http://www.wikidata.org/entity/Q2008440,185653
http://www.wikidata.org/entity/Q2008449,185662
http://www.wikidata.org/entity/Q2008493,185558
http://www.wikidata.org/entity/Q2008501,185550
http://www.wikidata.org/entity/Q2008512,185675
http://www.wikidata.org/entity/Q2008521,90132
http://www.wikidata.org/entity/Q2008532,185611
http://www.wikidata.org/entity/Q2008541,185640
http://www.wikidata.org/entity/Q2008546,185592
http://www.wikidata.org/entity/Q2008554,185646
http://www.wikidata.org/entity/Q2008564,185657
http://www.wikidata.org/entity/Q2008573,185628
http://www.wikidata.org/entity/Q2008580,185638
http://www.wikidata.org/entity/Q2008589,185665
http://www.wikidata.org/entity/Q2008596,185623
http://www.wikidata.org/entity/Q2008611,301076
http://www.wikidata.org/entity/Q2008619,185598
http://www.wikidata.org/entity/Q2008624,185608
http://www.wikidata.org/entity/Q2008644,302684
http://www.wikidata.org/entity/Q2008657,301336
http://www.wikidata.org/entity/Q2008665,301473
http://www.wikidata.org/entity/Q2008677,301403
http://www.wikidata.org/entity/Q2008685,301296
http://www.wikidata.org/entity/Q2008694,301362
http://www.wikidata.org/entity/Q2008699,301303
http://www.wikidata.org/entity/Q2008704,301278
http://www.wikidata.org/entity/Q2008707,301300
http://www.wikidata.org/entity/Q2008715,301272
http://www.wikidata.org/entity/Q2008734,301452
http://www.wikidata.org/entity/Q2008741,301426
http://www.wikidata.org/entity/Q2008750,185602
http://www.wikidata.org/entity/Q2008760,301324
http://www.wikidata.org/entity/Q2008769,185642
http://www.wikidata.org/entity/Q2008779,185604
http://www.wikidata.org/entity/Q2008789,90131
http://www.wikidata.org/entity/Q2008798,185553
http://www.wikidata.org/entity/Q2009048,185581
http://www.wikidata.org/entity/Q2009058,185585
http://www.wikidata.org/entity/Q2009071,301363
http://www.wikidata.org/entity/Q2009083,185670
http://www.wikidata.org/entity/Q2009097,301384
http://www.wikidata.org/entity/Q2009108,185609
http://www.wikidata.org/entity/Q2009202,185551
http://www.wikidata.org/entity/Q2009212,185600
http://www.wikidata.org/entity/Q2009222,90135
http://www.wikidata.org/entity/Q2009230,185566
http://www.wikidata.org/entity/Q2009239,301257
http://www.wikidata.org/entity/Q2009248,301396
http://www.wikidata.org/entity/Q2009254,301376
http://www.wikidata.org/entity/Q2009265,301446
http://www.wikidata.org/entity/Q2009277,301267
http://www.wikidata.org/entity/Q2009287,301356
http://www.wikidata.org/entity/Q2009298,301345
http://www.wikidata.org/entity/Q2009309,301453
http://www.wikidata.org/entity/Q2009321,301419
http://www.wikidata.org/entity/Q2009331,301290
http://www.wikidata.org/entity/Q2009341,301388
http://www.wikidata.org/entity/Q2009351,301435
http://www.wikidata.org/entity/Q2009368,301480
http://www.wikidata.org/entity/Q2009391,301258
http://www.wikidata.org/entity/Q2009398,301417
http://www.wikidata.org/entity/Q2009409,185587
http://www.wikidata.org/entity/Q2009430,2702846
http://www.wikidata.org/entity/Q2009474,185626
http://www.wikidata.org/entity/Q2009519,185564
http://www.wikidata.org/entity/Q2009548,185677
http://www.wikidata.org/entity/Q2009595,185661
http://www.wikidata.org/entity/Q2009615,301276
http://www.wikidata.org/entity/Q2009663,185568
http://www.wikidata.org/entity/Q2009875,301335
http://www.wikidata.org/entity/Q2009892,301439
http://www.wikidata.org/entity/Q2009920,301347
http://www.wikidata.org/entity/Q2009933,301398
http://www.wikidata.org/entity/Q2009945,301432
http://www.wikidata.org/entity/Q2009973,302851
http://www.wikidata.org/entity/Q2010356,301262
http://www.wikidata.org/entity/Q2010365,301472
http://www.wikidata.org/entity/Q2010372,301413
http://www.wikidata.org/entity/Q2010383,301282
http://www.wikidata.org/entity/Q2010393,301477
http://www.wikidata.org/entity/Q2010404,301369
http://www.wikidata.org/entity/Q2010563,301321
http://www.wikidata.org/entity/Q2010570,303655
http://www.wikidata.org/entity/Q2010579,301381
http://www.wikidata.org/entity/Q2010590,301333
http://www.wikidata.org/entity/Q2010733,301298
http://www.wikidata.org/entity/Q2010744,301373
http://www.wikidata.org/entity/Q2010753,301318
http://www.wikidata.org/entity/Q2010762,301301
http://www.wikidata.org/entity/Q2010773,301277
http://www.wikidata.org/entity/Q2010783,303750
http://www.wikidata.org/entity/Q2010836,303589
http://www.wikidata.org/entity/Q2010845,303693
http://www.wikidata.org/entity/Q2010855,303608
http://www.wikidata.org/entity/Q2010863,303598
http://www.wikidata.org/entity/Q2010873,303613
http://www.wikidata.org/entity/Q2010880,303660
http://www.wikidata.org/entity/Q2010890,303692
http://www.wikidata.org/entity/Q2010898,303698
http://www.wikidata.org/entity/Q2010908,303661
http://www.wikidata.org/entity/Q2010915,301265
http://www.wikidata.org/entity/Q2010927,303582
http://www.wikidata.org/entity/Q2010935,303753
http://www.wikidata.org/entity/Q2010944,301299
http://www.wikidata.org/entity/Q2010952,301293
http://www.wikidata.org/entity/Q2010961,301382
http://www.wikidata.org/entity/Q2010970,303662
http://www.wikidata.org/entity/Q2010981,301455
http://www.wikidata.org/entity/Q2010993,303708
http://www.wikidata.org/entity/Q2011003,303609
http://www.wikidata.org/entity/Q2011013,303580
http://www.wikidata.org/entity/Q2011023,303583
http://www.wikidata.org/entity/Q2011032,303607
http://www.wikidata.org/entity/Q2011039,303624
http://www.wikidata.org/entity/Q2011046,301280
http://www.wikidata.org/entity/Q2011054,303621
http://www.wikidata.org/entity/Q2011192,301266
